id,user_id,program_id,gender_identity,created_at,updated_at,kaizen_client_type,sex,residing_in_philippines,lifting_experience,group_gender_preference,current_goal,follow_up_level,has_accountability_buddies,temporary_team_name,accountability_buddies,country,province,city,state,go_solo,retain_previous_coach,previous_coach_name
115,1269,4,Male,2024-11-18 0:00:00,2024-11-18 0:00:00,returning_other,Female,1,advanced,no_preference,lean_down,level_1,0,NULL,NULL,Philippines,Zamboanga del Sur,Dipolog City,NULL,1,0,NULL
116,1253,4,Female,2024-03-29 0:00:00,2024-03-29 0:00:00,returning_s7,Male,1,advanced,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Butuan,Butuan City,NULL,0,1,Coach Michelle Wong
117,1265,4,Female,2023-08-23 0:00:00,2023-08-23 0:00:00,returning_s7,Male,1,beginner,no_preference,get_bigger,level_2,0,NULL,NULL,Philippines,Legazpi,Legazpi City,NULL,1,1,Coach David Thompson
118,1239,4,Male,2023-04-06 0:00:00,2023-04-06 0:00:00,returning_s7,Female,0,beginner,same_gender,get_bigger,level_3,0,NULL,NULL,France,NULL,Marseille,Provence-Alpes-Côte d'Azur,1,0,NULL
119,1254,4,Male,2024-05-07 0:00:00,2024-05-07 0:00:00,first_time,Female,0,intermediate,no_preference,not_sure,level_3,0,NULL,NULL,South Korea,NULL,Seoul,Seoul,0,1,Coach Jennifer Wilson
120,1328,4,Male,2023-05-01 0:00:00,2023-05-01 0:00:00,returning_s7,Female,0,complete_beginner,same_gender,lean_down,level_1,1,Strength Syndicate,"[""buddy1@email.com"",""buddy2@email.com""]",Brazil,NULL,São Paulo,São Paulo,1,0,NULL
121,1329,4,Female,2024-09-19 0:00:00,2024-09-19 0:00:00,returning_s7,Male,1,intermediate,same_gender,get_bigger,level_1,0,NULL,NULL,Philippines,Dumaguete,Dumaguete City,NULL,0,0,NULL
122,1330,4,Male,2024-01-07 0:00:00,2024-01-07 0:00:00,returning_other,Female,1,advanced,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Zamboanga del Sur,Zamboanga City,NULL,0,0,NULL
123,1224,4,LGBTQ+,2023-11-18 0:00:00,2023-11-18 0:00:00,first_time,Male,1,complete_beginner,no_preference,not_sure,level_1,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Quezon City,NULL,0,0,NULL
124,1335,4,LGBTQ+,2024-02-25 0:00:00,2024-02-25 0:00:00,first_time,Female,0,complete_beginner,no_preference,lean_down,level_3,0,NULL,NULL,India,NULL,Mumbai,Maharashtra,1,1,Coach Alex Johnson
125,1162,4,LGBTQ+,2024-03-09 0:00:00,2024-03-09 0:00:00,first_time,Female,0,beginner,no_preference,lean_down,level_2,0,NULL,NULL,India,NULL,New Delhi,Delhi,0,0,NULL
126,1331,4,Female,2024-08-26 0:00:00,2024-08-26 0:00:00,returning_s7,Female,1,complete_beginner,no_preference,get_bigger,level_2,0,NULL,NULL,Philippines,Negros Occidental,Bacolod City,NULL,0,0,NULL
127,1127,4,Female,2024-06-28 0:00:00,2024-06-28 0:00:00,returning_other,Female,0,intermediate,same_gender,get_bigger,level_1,0,NULL,NULL,Colombia,NULL,Medellín,Antioquia,0,1,Coach David Thompson
128,1200,4,Male,2024-03-03 0:00:00,2024-03-03 0:00:00,returning_s7,Male,0,advanced,same_gender,lean_down,level_1,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Czech Republic,NULL,Prague,Prague,1,0,NULL
129,1327,4,Male,2023-07-29 0:00:00,2023-07-29 0:00:00,first_time,Female,1,intermediate,same_gender,get_bigger,level_1,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Antipolo,Antipolo City,NULL,1,0,NULL
130,1125,4,LGBTQ+,2023-09-27 0:00:00,2023-09-27 0:00:00,first_time,Male,1,beginner,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,Bohol,Jagna,NULL,1,1,Coach Sarah Johnson
131,1336,4,Male,2023-01-23 0:00:00,2023-01-23 0:00:00,returning_s7,Male,1,intermediate,same_gender,not_sure,level_3,0,NULL,NULL,Philippines,Leyte,Tacloban City,NULL,1,0,NULL
132,1181,4,Female,2023-12-26 0:00:00,2023-12-26 0:00:00,first_time,Female,1,advanced,same_gender,get_bigger,level_2,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Manila,NULL,1,0,NULL
133,1126,4,Female,2024-08-22 0:00:00,2024-08-22 0:00:00,returning_s7,Female,1,intermediate,no_preference,lean_down,level_3,0,NULL,NULL,Philippines,Cagayan de Oro,Cagayan de Oro City,NULL,1,0,NULL
134,1333,4,Female,2024-02-17 0:00:00,2024-02-17 0:00:00,returning_s7,Male,1,complete_beginner,no_preference,get_bigger,level_3,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Batangas,Lipa City,NULL,1,1,Coach Maria Santos
135,1230,4,Female,2024-09-12 0:00:00,2024-09-12 0:00:00,first_time,Female,1,beginner,same_gender,get_bigger,level_1,0,NULL,NULL,Philippines,Negros Occidental,Silay City,NULL,1,0,NULL
136,1202,4,Male,2024-03-03 0:00:00,2024-03-03 0:00:00,returning_s7,Male,1,intermediate,no_preference,lean_down,level_1,0,NULL,NULL,Philippines,General Santos,General Santos City,NULL,0,0,NULL
137,1199,4,Female,2023-03-15 0:00:00,2023-03-15 0:00:00,returning_s7,Male,1,advanced,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,Negros Occidental,Bacolod City,NULL,0,0,NULL
138,491,4,Male,2024-10-13 0:00:00,2024-10-13 0:00:00,returning_other,Male,1,complete_beginner,same_gender,get_bigger,level_2,0,NULL,NULL,Philippines,Pampanga,Angeles City,NULL,1,0,NULL
139,1136,4,Female,2023-11-16 0:00:00,2023-11-16 0:00:00,returning_other,Male,1,complete_beginner,same_gender,lean_down,level_3,1,Power Pack,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Naga,Naga City,NULL,0,0,NULL
140,1176,4,Female,2023-05-01 0:00:00,2023-05-01 0:00:00,first_time,Male,1,intermediate,same_gender,not_sure,level_3,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iligan,Iligan City,NULL,1,0,NULL
141,1322,4,LGBTQ+,2024-11-25 0:00:00,2024-11-25 0:00:00,returning_other,Male,0,advanced,no_preference,get_bigger,level_2,0,NULL,NULL,Monaco,NULL,Monaco City,Monaco City,0,0,NULL
142,1164,4,Female,2024-01-28 0:00:00,2024-01-28 0:00:00,returning_other,Female,1,intermediate,no_preference,lean_down,level_1,1,Peak Performers,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iloilo,Passi City,NULL,1,1,Coach James Garcia
143,1092,4,Male,2024-03-01 0:00:00,2024-03-01 0:00:00,returning_s7,Female,0,complete_beginner,same_gender,lean_down,level_2,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",Mexico,NULL,Mexico City,Mexico City,0,0,NULL
144,1227,4,Female,2023-12-21 0:00:00,2023-12-21 0:00:00,returning_other,Female,1,advanced,no_preference,not_sure,level_3,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Pasig,NULL,0,0,NULL
145,1266,4,LGBTQ+,2024-11-03 0:00:00,2024-11-03 0:00:00,returning_s7,Male,0,beginner,same_gender,not_sure,level_2,0,NULL,NULL,Sweden,NULL,Gothenburg,Västra Götaland,0,0,NULL
146,239,4,LGBTQ+,2024-05-14 0:00:00,2024-05-14 0:00:00,returning_s7,Male,1,beginner,same_gender,lean_down,level_3,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Calamba,Calamba City,NULL,1,1,Coach Robert Kim
147,1342,4,LGBTQ+,2024-08-30 0:00:00,2024-08-30 0:00:00,returning_other,Female,1,intermediate,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Batangas,Batangas City,NULL,1,0,NULL
148,1347,4,Male,2024-03-16 0:00:00,2024-03-16 0:00:00,first_time,Female,1,intermediate,same_gender,not_sure,level_3,0,NULL,NULL,Philippines,Legazpi,Legazpi City,NULL,0,0,NULL
149,1332,4,Female,2024-12-21 0:00:00,2024-12-21 0:00:00,returning_other,Female,1,complete_beginner,no_preference,not_sure,level_1,0,NULL,NULL,Philippines,Butuan,Butuan City,NULL,0,1,Coach Alex Johnson
150,1277,4,Male,2024-05-24 0:00:00,2024-05-24 0:00:00,first_time,Female,1,advanced,same_gender,lean_down,level_3,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Negros Occidental,Bacolod City,NULL,1,1,Coach Carlos Silva
151,1348,4,LGBTQ+,2024-07-27 0:00:00,2024-07-27 0:00:00,first_time,Female,0,complete_beginner,no_preference,not_sure,level_3,1,Strength Syndicate,"[""buddy1@email.com"",""buddy2@email.com""]",Finland,NULL,Tampere,Pirkanmaa,1,1,Coach Amanda Lee
152,1293,4,LGBTQ+,2024-11-07 0:00:00,2024-11-07 0:00:00,returning_s7,Female,1,intermediate,no_preference,get_bigger,level_3,0,NULL,NULL,Philippines,Negros Occidental,Bacolod City,NULL,0,0,NULL
153,1210,4,Male,2024-01-17 0:00:00,2024-01-17 0:00:00,returning_other,Male,1,beginner,no_preference,not_sure,level_1,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Parañaque,NULL,1,1,Coach Lisa Rodriguez
154,1349,4,Male,2023-06-23 0:00:00,2023-06-23 0:00:00,returning_other,Female,1,beginner,same_gender,lean_down,level_2,0,NULL,NULL,Philippines,Metro Manila,Las Piñas,NULL,0,0,NULL
155,1340,4,Male,2023-03-13 0:00:00,2023-03-13 0:00:00,returning_s7,Female,1,beginner,same_gender,get_bigger,level_1,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Las Piñas,NULL,1,1,Coach Amanda Lee
156,1264,4,LGBTQ+,2023-10-26 0:00:00,2023-10-26 0:00:00,first_time,Female,1,intermediate,no_preference,lean_down,level_2,0,NULL,NULL,Philippines,Masbate,Masbate City,NULL,0,0,NULL
157,1222,4,Female,2024-06-01 0:00:00,2024-06-01 0:00:00,returning_s7,Female,0,beginner,no_preference,get_bigger,level_1,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Latvia,NULL,Daugavpils,Daugavpils,1,1,Coach James Garcia
158,1187,4,Female,2024-12-29 0:00:00,2024-12-29 0:00:00,first_time,Male,0,complete_beginner,no_preference,not_sure,level_3,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",China,NULL,Beijing,Beijing,1,1,Coach Juan Dela Cruz
159,1307,4,Female,2023-09-14 0:00:00,2023-09-14 0:00:00,returning_other,Male,0,complete_beginner,no_preference,get_bigger,level_2,0,NULL,NULL,Germany,NULL,Munich,Bavaria,0,0,NULL
160,1355,4,Female,2024-04-28 0:00:00,2024-04-28 0:00:00,returning_other,Male,1,intermediate,same_gender,not_sure,level_1,1,Speed Stars,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Caloocan,NULL,1,0,NULL
161,1213,4,Male,2023-07-04 0:00:00,2023-07-04 0:00:00,returning_other,Male,1,beginner,no_preference,not_sure,level_2,0,NULL,NULL,Philippines,San Jose del Monte,San Jose del Monte City,NULL,1,0,NULL
162,1359,4,Female,2023-02-17 0:00:00,2023-02-17 0:00:00,returning_s7,Male,1,intermediate,no_preference,lean_down,level_3,0,NULL,NULL,Philippines,San Jose del Monte,San Jose del Monte City,NULL,0,1,Coach Emily Davis
163,1356,4,Female,2023-06-22 0:00:00,2023-06-22 0:00:00,returning_s7,Female,1,beginner,same_gender,lean_down,level_3,0,NULL,NULL,Philippines,Cebu,Talisay City,NULL,1,1,Coach David Thompson
164,1357,4,LGBTQ+,2024-03-31 0:00:00,2024-03-31 0:00:00,returning_other,Male,1,complete_beginner,no_preference,not_sure,level_1,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Leyte,Tacloban City,NULL,0,0,NULL
165,1113,4,Female,2023-05-25 0:00:00,2023-05-25 0:00:00,returning_s7,Female,0,beginner,same_gender,lean_down,level_1,1,Cardio Kings,"[""buddy1@email.com"",""buddy2@email.com""]",Vatican City,NULL,Vatican City,Vatican City,1,0,NULL
166,1311,4,Male,2024-12-12 0:00:00,2024-12-12 0:00:00,returning_s7,Female,1,intermediate,same_gender,get_bigger,level_2,0,NULL,NULL,Philippines,Cebu,Cebu City,NULL,1,0,NULL
167,1115,4,Male,2024-01-28 0:00:00,2024-01-28 0:00:00,returning_other,Male,1,intermediate,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Legazpi,Legazpi City,NULL,1,0,NULL
168,1124,4,Female,2023-12-06 0:00:00,2023-12-06 0:00:00,returning_other,Female,1,advanced,same_gender,get_bigger,level_3,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Palawan,El Nido,NULL,0,1,Coach Carlos Silva
169,1363,4,LGBTQ+,2024-09-24 0:00:00,2024-09-24 0:00:00,returning_other,Male,1,advanced,same_gender,lean_down,level_3,0,NULL,NULL,Philippines,Calamba,Calamba City,NULL,1,1,Coach Daniel Park
170,1367,4,LGBTQ+,2023-07-20 0:00:00,2023-07-20 0:00:00,first_time,Male,0,intermediate,same_gender,lean_down,level_3,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Lithuania,NULL,Kaunas,Kaunas,0,1,Coach Robert Kim
171,1320,4,LGBTQ+,2024-08-17 0:00:00,2024-08-17 0:00:00,returning_other,Female,1,advanced,same_gender,lean_down,level_1,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Cagayan de Oro,Cagayan de Oro City,NULL,1,1,Coach Rachel Green
172,1229,4,Male,2024-09-05 0:00:00,2024-09-05 0:00:00,first_time,Female,0,intermediate,no_preference,get_bigger,level_2,0,NULL,NULL,Japan,NULL,Osaka,Osaka,1,1,Coach Daniel Park
173,1361,4,Male,2023-01-30 0:00:00,2023-01-30 0:00:00,returning_s7,Female,1,beginner,no_preference,get_bigger,level_3,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Leyte,Ormoc City,NULL,0,1,Coach Lisa Rodriguez
174,1302,4,LGBTQ+,2024-08-22 0:00:00,2024-08-22 0:00:00,first_time,Female,1,intermediate,same_gender,lean_down,level_3,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Valenzuela,NULL,0,1,Coach Lisa Rodriguez
175,1354,4,Female,2023-02-01 0:00:00,2023-02-01 0:00:00,returning_s7,Female,1,beginner,no_preference,not_sure,level_1,0,NULL,NULL,Philippines,Batangas,Tanauan City,NULL,0,0,NULL
176,1365,4,LGBTQ+,2023-06-04 0:00:00,2023-06-04 0:00:00,first_time,Female,1,intermediate,no_preference,not_sure,level_3,1,Agility Aces,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Legazpi,Legazpi City,NULL,0,0,NULL
177,1368,4,Male,2024-06-10 0:00:00,2024-06-10 0:00:00,returning_s7,Male,0,intermediate,no_preference,lean_down,level_2,0,NULL,NULL,Thailand,NULL,Chiang Mai,Chiang Mai,1,1,Coach David Thompson
178,1198,4,Female,2023-05-13 0:00:00,2023-05-13 0:00:00,returning_other,Female,1,beginner,no_preference,lean_down,level_2,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Batangas,Tanauan City,NULL,0,1,Coach Daniel Park
179,510,4,Male,2023-12-30 0:00:00,2023-12-30 0:00:00,first_time,Male,1,intermediate,no_preference,lean_down,level_2,0,NULL,NULL,Philippines,Legazpi,Legazpi City,NULL,1,1,Coach Rachel Green
180,1371,4,Male,2024-01-31 0:00:00,2024-01-31 0:00:00,returning_s7,Female,0,complete_beginner,same_gender,lean_down,level_3,0,NULL,NULL,Netherlands,NULL,Amsterdam,North Holland,0,1,Coach James Garcia
181,1172,4,Male,2023-04-21 0:00:00,2023-04-21 0:00:00,first_time,Male,1,beginner,no_preference,lean_down,level_1,0,NULL,NULL,Philippines,Baguio,Baguio City,NULL,1,1,Coach Robert Kim
182,1131,4,Male,2024-05-21 0:00:00,2024-05-21 0:00:00,first_time,Male,1,complete_beginner,same_gender,not_sure,level_3,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iloilo,Iloilo City,NULL,0,0,NULL
183,1373,4,Male,2023-09-22 0:00:00,2023-09-22 0:00:00,returning_s7,Female,0,complete_beginner,no_preference,not_sure,level_3,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Belgium,NULL,Antwerp,Flanders,1,1,Coach Pedro Reyes
184,1376,4,LGBTQ+,2024-02-24 0:00:00,2024-02-24 0:00:00,returning_s7,Male,0,complete_beginner,same_gender,lean_down,level_2,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Brazil,NULL,São Paulo,São Paulo,1,1,Coach Rachel Green
185,1378,4,LGBTQ+,2024-06-12 0:00:00,2024-06-12 0:00:00,returning_other,Male,1,beginner,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Butuan,Butuan City,NULL,1,1,Coach Lim Wei Ming
186,1379,4,Female,2023-01-07 0:00:00,2023-01-07 0:00:00,returning_other,Female,1,intermediate,same_gender,not_sure,level_2,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Cebu,Cebu City,NULL,1,0,NULL
187,1380,4,Male,2024-12-07 0:00:00,2024-12-07 0:00:00,returning_s7,Male,1,beginner,no_preference,not_sure,level_1,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Palawan,El Nido,NULL,1,0,NULL
188,1236,4,Male,2024-01-27 0:00:00,2024-01-27 0:00:00,returning_s7,Male,0,intermediate,no_preference,lean_down,level_1,0,NULL,NULL,Spain,NULL,Barcelona,Catalonia,0,1,Coach David Thompson
189,1382,4,LGBTQ+,2024-10-27 0:00:00,2024-10-27 0:00:00,returning_s7,Male,0,complete_beginner,no_preference,lean_down,level_2,1,Peak Performers,"[""buddy1@email.com"",""buddy2@email.com""]",Romania,NULL,Bucharest,Bucharest,1,1,Coach Daniel Park
190,1385,4,Male,2023-04-06 0:00:00,2023-04-06 0:00:00,first_time,Female,0,beginner,same_gender,not_sure,level_3,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Portugal,NULL,Lisbon,Lisbon,0,1,Coach Alex Johnson
191,1352,4,LGBTQ+,2024-08-06 0:00:00,2024-08-06 0:00:00,returning_other,Female,1,intermediate,no_preference,lean_down,level_3,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Taguig,NULL,1,0,NULL
192,1203,4,Female,2023-10-13 0:00:00,2023-10-13 0:00:00,returning_other,Male,0,beginner,no_preference,get_bigger,level_2,0,NULL,NULL,Colombia,NULL,Medellín,Antioquia,1,0,NULL
193,1267,4,Male,2024-11-22 0:00:00,2024-11-22 0:00:00,returning_s7,Female,0,intermediate,same_gender,get_bigger,level_3,0,NULL,NULL,Brazil,NULL,São Paulo,São Paulo,1,0,NULL
194,1389,4,LGBTQ+,2023-04-26 0:00:00,2023-04-26 0:00:00,first_time,Female,1,advanced,no_preference,lean_down,level_2,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Butuan,Butuan City,NULL,0,1,Coach Sarah Johnson
195,1298,4,Female,2023-09-29 0:00:00,2023-09-29 0:00:00,first_time,Female,1,beginner,no_preference,not_sure,level_2,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Butuan,Butuan City,NULL,1,0,NULL
196,1143,4,Female,2024-09-17 0:00:00,2024-09-17 0:00:00,returning_s7,Female,1,intermediate,no_preference,not_sure,level_3,0,NULL,NULL,Philippines,Zamboanga del Sur,Dipolog City,NULL,1,0,NULL
197,1289,4,Female,2023-08-07 0:00:00,2023-08-07 0:00:00,returning_other,Male,0,beginner,same_gender,lean_down,level_1,1,Strength Syndicate,"[""buddy1@email.com"",""buddy2@email.com""]",Canada,NULL,Vancouver,British Columbia,1,0,NULL
198,1388,4,Male,2023-10-11 0:00:00,2023-10-11 0:00:00,first_time,Male,0,complete_beginner,same_gender,get_bigger,level_3,0,NULL,NULL,Croatia,NULL,Zagreb,Zagreb,1,0,NULL
199,1384,4,LGBTQ+,2023-05-11 0:00:00,2023-05-11 0:00:00,first_time,Female,0,intermediate,same_gender,not_sure,level_1,0,NULL,NULL,Czech Republic,NULL,Prague,Prague,1,1,Coach Daniel Park
200,1130,4,Female,2024-03-20 0:00:00,2024-03-20 0:00:00,first_time,Female,1,advanced,no_preference,lean_down,level_2,0,NULL,NULL,Philippines,Negros Occidental,Silay City,NULL,1,0,NULL
201,1370,4,Male,2024-03-14 0:00:00,2024-03-14 0:00:00,returning_s7,Female,1,complete_beginner,no_preference,get_bigger,level_1,0,NULL,NULL,Philippines,Sorsogon,Sorsogon City,NULL,0,1,Coach Lim Wei Ming
202,1289,4,Female,2024-10-27 0:00:00,2024-10-27 0:00:00,returning_s7,Male,0,complete_beginner,same_gender,lean_down,level_1,0,NULL,NULL,Venezuela,NULL,Caracas,Caracas,0,0,NULL
203,1163,4,Female,2023-10-03 0:00:00,2023-10-03 0:00:00,returning_other,Female,1,beginner,same_gender,get_bigger,level_1,0,NULL,NULL,Philippines,Iloilo,Iloilo City,NULL,1,1,Coach Rachel Green
204,1372,4,Male,2023-02-21 0:00:00,2023-02-21 0:00:00,returning_s7,Female,0,complete_beginner,same_gender,lean_down,level_1,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",China,NULL,Shanghai,Shanghai,0,0,NULL
205,1147,4,LGBTQ+,2024-03-15 0:00:00,2024-03-15 0:00:00,returning_s7,Female,1,complete_beginner,same_gender,not_sure,level_2,1,Strength Syndicate,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Naga,Naga City,NULL,1,0,NULL
206,1162,4,LGBTQ+,2024-12-10 0:00:00,2024-12-10 0:00:00,first_time,Female,0,intermediate,same_gender,not_sure,level_3,0,NULL,NULL,Indonesia,NULL,Surabaya,Surabaya,0,0,NULL
207,1398,4,Female,2023-08-19 0:00:00,2023-08-19 0:00:00,returning_other,Male,1,intermediate,no_preference,not_sure,level_2,0,NULL,NULL,Philippines,San Jose del Monte,San Jose del Monte City,NULL,0,1,Coach Maria Santos
208,1399,4,LGBTQ+,2023-03-22 0:00:00,2023-03-22 0:00:00,returning_other,Female,1,complete_beginner,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,Leyte,Ormoc City,NULL,0,0,NULL
209,1400,4,Female,2024-09-08 0:00:00,2024-09-08 0:00:00,returning_s7,Male,0,beginner,no_preference,lean_down,level_3,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Japan,NULL,Osaka,Osaka,1,0,NULL
210,1158,4,Female,2023-12-02 0:00:00,2023-12-02 0:00:00,returning_other,Male,0,beginner,no_preference,lean_down,level_1,0,NULL,NULL,Portugal,NULL,Lisbon,Lisbon,0,1,Coach Michael Chen
211,1216,4,Male,2023-04-13 0:00:00,2023-04-13 0:00:00,first_time,Female,0,intermediate,same_gender,get_bigger,level_1,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Latvia,NULL,Riga,Riga,0,1,Coach Michael Chen
212,1295,4,Male,2023-06-11 0:00:00,2023-06-11 0:00:00,returning_other,Female,0,complete_beginner,same_gender,not_sure,level_2,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Romania,NULL,Cluj-Napoca,Cluj,1,0,NULL
213,1188,4,LGBTQ+,2023-10-14 0:00:00,2023-10-14 0:00:00,returning_s7,Male,0,complete_beginner,no_preference,get_bigger,level_3,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Uruguay,NULL,Canelones,Canelones,0,1,Coach Robert Kim
214,1404,4,LGBTQ+,2023-01-02 0:00:00,2023-01-02 0:00:00,returning_other,Female,1,beginner,same_gender,lean_down,level_2,0,NULL,NULL,Philippines,Metro Manila,Taguig,NULL,1,1,Coach Sarah Johnson
